year,month,MUGU,KALIKOT,JUMLA,HUMLA
2010,2,99.88471368,99.83729394,99.64630533,105.0185166
2010,3,15.70709449,20.86720874,29.92520642,24.5187384
2010,4,20.92713416,25.14414134,46.27390964,33.66238564
2010,5,40.54892069,60.76945771,71.96699484,56.86052559
2010,6,71.38455733,114.291472,129.3027991,85.10704418
2010,7,277.6596816,480.1068091,355.266741,243.5671811
2010,8,323.5078302,526.0201221,357.2285945,299.2364349
2010,9,200.1930263,318.970759,254.2472946,192.6984897
2010,10,21.40887657,46.35491619,46.05496877,32.40344826
2010,11,22.16224689,16.06369936,17.83078215,35.26603769
2010,12,37.32498219,34.95207536,31.41062473,54.3182317
2011,1,56.18755506,48.71894344,40.91500303,68.66002885
2011,2,124.602682,91.33198813,104.065865,148.5802968
2011,3,51.72867164,52.20629797,54.14018936,63.56483784
2011,4,68.65618456,97.66346882,115.2361891,51.3026631
2011,5,55.64740682,113.3455849,106.6969493,36.64445824
2011,6,205.1288745,310.0330942,287.1547999,188.1549605
2011,7,301.292906,477.979313,386.805627,259.510944
2011,8,288.8986291,424.2945206,352.956941,242.6504959
2011,9,117.010835,204.2286953,178.1214181,105.4717324
2011,10,18.10333829,41.94476043,37.39572826,29.68163955
2011,11,36.89457965,17.55356657,12.19421713,40.39285006
2011,12,20.36769993,5.592293473,4.462186745,41.24020805
2012,1,102.8703242,86.66536681,85.36205825,127.0867645
2012,2,112.7892055,68.48500912,99.539726,120.7060196
2012,3,64.0326849,40.50150328,38.20361806,95.22173532
2012,4,87.24651496,108.125916,130.2766156,96.69947327
2012,5,30.31710215,55.37122942,81.80509262,26.5610677
2012,6,44.02675908,90.19855035,82.00839519,59.8875385
2012,7,302.8903445,446.9018561,364.893829,263.397233
2012,8,259.8058159,344.018425,289.1605806,233.5761092
2012,9,185.9101657,289.2222922,246.1466146,162.2533296
2012,10,18.48796289,32.88612747,37.08804371,27.78395749
2012,11,21.04275154,21.20797674,20.6715753,26.74623182
2012,12,27.85367867,20.27181111,20.967672,40.9681657
2013,1,89.85339802,78.73010115,82.49409267,116.2801172
2013,2,140.4824314,147.3576113,151.8790828,137.0520067
2013,3,13.32821049,32.65616105,28.02639403,14.25537181
2013,4,44.80776091,74.05155383,79.75757419,33.28056423
2013,5,37.27666322,56.56520033,68.54795128,35.07285076
2013,6,282.1827071,454.4412981,373.1897935,265.2393335
2013,7,394.9399695,644.7656433,462.508556,341.9159813
2013,8,236.0043983,330.3362767,272.0654062,230.2898795
2013,9,77.54772011,148.9037094,131.0226167,90.01545022
2013,10,76.94480399,115.1022646,113.1823531,57.14209299
2013,11,25.93439865,21.74608074,21.68511611,30.47569906
2013,12,33.01794364,24.06452769,17.73545213,49.52791101
2014,1,86.4226044,68.81862825,82.19397216,86.88257206
2014,2,102.4853538,89.43059278,93.16920672,129.3185951
2014,3,48.44760502,61.33539421,58.28032901,56.0648906
2014,4,60.54089435,73.13281397,95.62823813,67.0692195
2014,5,60.14089809,101.5216555,115.0146242,53.49074064
2014,6,52.03565444,82.02315312,75.79020627,73.79494178
2014,7,292.5067559,443.3864697,346.4021001,275.8324867
2014,8,203.6586143,334.3026969,290.8769029,202.0384316
2014,9,86.95520312,145.6613476,129.8154989,96.49009495
2014,10,72.53700617,133.0689523,109.6712704,74.41638841
2014,11,8.0065824,4.835173367,4.44124926,14.86870726
2014,12,35.82986251,48.24558276,44.20711023,33.76289909
2015,1,142.6025405,143.7851904,149.9722223,150.6820427
2015,2,67.53116718,64.58228739,64.00639759,75.06063298
2015,3,134.3114204,152.8041417,155.0678286,139.5372387
2015,4,70.85239067,120.4249359,94.94511949,54.19493881
2015,5,27.65858492,56.79638385,59.56194793,36.10459989
2015,6,136.891057,236.7140882,222.1379924,148.0416894
2015,7,231.8443326,311.9052473,242.5787957,186.2115299
2015,8,236.7682392,322.1403304,298.3545946,200.5442769
2015,9,40.99058915,79.19687466,80.40081209,42.15077926
2015,10,28.40663808,48.03782606,41.84249988,28.22695297
2015,11,22.25548493,13.97030485,15.19821562,40.3627644
2015,12,35.51728303,13.83013515,13.48665515,58.40744356
2016,1,72.49189752,44.69366387,52.07071017,65.47502652
2016,2,46.0350222,42.98697545,38.85320523,59.78589255
2016,3,63.47246752,76.87882963,85.02792646,64.03762611
2016,4,36.33347164,32.24810122,59.91982174,42.15119269
2016,5,75.17451698,115.1039754,108.2799309,81.45197134
2016,6,117.8565327,203.9751687,166.8059961,119.5258581
2016,7,324.3997818,529.6917967,416.4952128,278.6021181
2016,8,229.8150561,349.2112154,283.3643146,215.9423987
2016,9,65.92650966,150.0704753,132.7595414,66.1322868
2016,10,26.15207184,39.96745896,43.05771001,42.28662064
2016,11,1.878848048,3.880836455,2.419592967,5.862014862
2016,12,18.94449103,14.47632074,16.00138932,23.31950871
2017,1,69.57594902,78.50009545,67.62633501,94.24422009
2017,2,40.2782162,32.10651607,25.33941524,64.62350736
2017,3,85.0911971,65.30410435,77.93528723,93.57646682
2017,4,63.98147487,83.74944856,89.10403022,70.6114556
2017,5,93.30363415,149.6264667,156.0461179,88.84388824
2017,6,134.0512699,179.8582579,196.9507255,115.6017873
2017,7,352.4354839,588.3788013,429.5304331,319.4354512
2017,8,241.9460049,344.9591315,295.9435733,226.1541105
2017,9,99.23307977,164.0883376,138.4287034,103.1558904
2017,10,18.68104988,31.05384384,34.02176988,31.92950059
2017,11,27.59226594,25.87453749,22.2539618,34.17890396
2017,12,40.16592625,26.57659275,29.91653341,48.95037406
2018,1,30.53227125,25.38443096,19.1500095,38.45604995
2018,2,53.60130071,38.34774656,49.4821891,72.33090815
2018,3,50.48121664,61.40500094,81.28686457,51.7417987
2018,4,59.52474017,86.733001,82.72079093,46.04900291
2018,5,54.20480116,69.18565664,75.05792249,64.16875008
2018,6,109.5443143,198.2412811,159.7429372,107.0720902
2018,7,355.9271947,576.590209,445.4185715,309.4786504
2018,8,379.3421372,529.4735135,407.5475069,330.8023315
2018,9,97.15255721,176.5861878,147.3423829,103.7748374
2018,10,10.70048383,18.0537897,25.92357758,19.86627972
2018,11,27.71869506,14.42285006,15.42952349,55.28044679
2018,12,28.19605097,28.355053,30.94815065,30.20704831
2019,1,145.4202391,122.9163163,127.7386268,166.1755579
2019,2,194.0261239,192.1378877,204.7955331,207.2438395
2019,3,57.23705956,56.83270889,51.78524275,74.06011106
2019,4,33.15315182,79.47113186,52.35264979,32.26123803
2019,5,40.62934389,65.12004429,85.66503878,57.91960241
2019,6,78.04323847,119.3222869,124.4764315,84.90140297
2019,7,271.1859173,489.0441656,362.98252,219.2241781
2019,8,271.7467534,460.8762571,344.725834,246.2829448
2019,9,177.2879634,296.1229296,240.7241307,163.3098252
2019,10,30.91744913,49.1523929,54.07075757,32.42460517
2019,11,56.85052162,37.79526166,42.60228628,78.10283345
2019,12,71.65064892,63.25910106,69.03890895,80.25096995
2020,1,160.3261541,130.8911491,139.6207437,197.7255196
2020,2,14.25227812,35.01854462,28.28735359,15.23637094
2020,3,68.82739816,105.0159095,88.43559785,85.48332291
2020,4,68.54368767,92.15624682,89.1188264,73.14119133
2020,5,82.59189146,104.2756098,117.1634302,68.01599568
2020,6,170.2084569,287.7080867,269.1847867,146.8924076
2020,7,269.1727125,435.598954,338.117467,269.5504372
2020,8,244.9690477,409.4387018,349.5975423,230.6738018
2020,9,101.4948723,151.2387308,150.3054994,101.6016124
2020,10,7.735217698,22.73301983,16.73992693,7.23141439
2020,11,45.92103756,42.86812709,42.89940602,61.19040342
2020,12,11.50254523,2.617773757,2.714237495,18.71815517
2021,1,52.82337205,21.90010284,23.39733624,71.11812405
2021,2,26.530322,31.32912591,31.97915842,35.99630228
2021,3,57.21524726,43.44889006,56.27081722,63.69167748
2021,4,96.65760493,103.2982693,129.0466461,108.1990444
2021,5,176.5062341,226.8244532,229.4901443,158.1608763
2021,6,248.5479734,437.2513171,377.0440476,234.2776926
2021,7,298.8564224,421.3636873,345.9497619,250.7063329
2021,8,253.1005545,414.6013596,342.1087027,220.0446024
2021,9,173.112095,248.9036226,226.5682892,161.7486001
2021,10,101.7651638,219.5497028,153.7196202,133.4123435
2021,11,14.87606499,9.311814725,9.008190574,21.97476068
2021,12,93.95608263,70.4868323,86.52207628,89.95783404
2022,1,71.25189737,62.93391315,52.95591614,95.11555391
2022,2,82.0520492,82.42166813,75.87740785,94.58517729
2022,3,5.597981359,10.41194053,7.964255011,16.09043211
2022,4,22.42679056,26.86588825,51.31802354,27.69535697
2022,5,94.64719541,108.7212965,135.07391,118.5914637
2022,6,94.10532768,141.7651322,126.2905591,112.7119727
2022,7,296.0758268,409.006935,349.8433227,228.4414409
2022,8,262.5692912,335.0863836,299.1138143,245.3602208
2022,9,174.5105241,301.3665191,230.9810241,172.8822761
2022,10,215.7635239,326.4907962,280.300409,198.1458452
2022,11,11.47483013,13.52832973,13.7576513,20.14554684
2022,12,8.461324624,1.576991346,1.461960996,18.13264741
2023,1,68.22999222,40.89244133,48.37144993,106.3480611
2023,2,24.6467295,11.74621815,7.814350315,46.36927618
2023,3,50.77726275,103.4522423,98.96700317,43.44335335
2023,4,75.88961454,113.5038953,120.684231,72.53276472
2023,5,86.14784177,123.7928912,128.9121412,93.59631772
2023,6,101.8409163,208.9219744,166.9540111,87.77137048
2023,7,306.0321862,384.1881228,362.901822,261.8566007
2023,8,286.9672314,411.5345674,335.8790832,237.6981568
2023,9,107.257721,172.6911642,172.4554839,106.0123548
2023,10,49.35641664,72.20840323,81.09856682,44.554628
2023,11,15.20217583,35.18542507,30.03706768,19.7085694
2023,12,20.25917432,15.54935396,21.71402021,24.55842165
